T1,H1,S1,G1,F1,T2,H2,S2,G2,F2,T3,H3,S3,G3,F3,T4,H4,S4,G4,F4,CLASS_LABEL
46.91,39.75,0.0,0.0,3956.0,41.2,44.25,0.0,0.0,0.0,39.67,51.56,0.0,16.0,0.0,40.78,47.58,0.0,16.0,0.0,1.0
30.45,68.16,0.0,6.0,0.0,29.93,68.69,0.0,0.0,0.0,30.5,66.62,0.0,55.0,0.0,32.92,64.48,0.0,0.0,0.0,0.0
33.5,57.03,0.0,13.0,0.0,60.11,52.26,0.0,0.0,0.0,32.91,57.31,0.0,35.0,0.0,33.52,16.91,0.0,36.0,0.0,1.0
39.14,58.45,0.0,0.0,2334.0,47.05,32.97,0.0,0.0,0.0,38.32,55.75,0.0,13.0,0.0,40.45,48.34,0.0,12.0,0.0,1.0
33.95,57.31,0.0,14.0,0.0,33.22,60.32,0.0,0.0,0.0,34.67,52.31,0.0,7.0,2777.0,39.6,46.93,0.0,81.0,0.0,1.0
38.99,54.6,0.0,0.0,0.0,40.55,44.26,0.0,0.0,0.0,40.96,46.13,0.0,10.0,0.0,47.9,32.54,0.0,0.0,3399.0,1.0
28.8,71.91,0.0,0.0,0.0,28.88,68.4,0.0,0.0,0.0,29.29,70.03,0.0,53.0,0.0,31.27,63.68,0.0,0.0,0.0,0.0
35.42,62.28,0.0,0.0,3950.0,38.14,53.14,0.0,0.0,4076.0,33.8,64.01,0.0,15.0,4031.0,37.3,53.8,0.0,29.0,4049.0,1.0
30.5,68.36,0.0,10.0,0.0,30.03,69.17,0.0,0.0,0.0,30.65,66.46,0.0,57.0,0.0,33.1,64.9,0.0,0.0,0.0,0.0
30.45,68.27,0.0,7.0,0.0,30.06,68.88,0.0,0.0,0.0,30.6,66.44,0.0,58.0,0.0,33.15,64.69,0.0,0.0,0.0,0.0
39.85,52.67,0.0,0.0,0.0,37.31,63.37,0.0,0.0,3028.0,34.2,63.48,0.0,49.0,0.0,40.44,44.42,0.0,0.0,0.0,1.0
33.61,56.24,0.0,14.0,0.0,56.82,49.52,0.0,0.0,0.0,33.29,55.89,0.0,16.0,0.0,33.89,17.34,0.0,34.0,0.0,1.0
48.86,27.39,0.0,15.0,0.0,35.85,52.17,0.0,0.0,0.0,47.23,36.03,0.0,3.0,1244.0,34.22,100.0,0.0,16.0,0.0,1.0
30.46,68.22,0.0,8.0,0.0,30.06,68.86,0.0,0.0,0.0,30.52,66.58,0.0,54.0,0.0,33.17,64.67,0.0,0.0,0.0,0.0
30.47,68.15,0.0,9.0,0.0,29.97,68.67,0.0,0.0,0.0,30.52,66.61,0.0,53.0,0.0,32.95,64.48,0.0,0.0,0.0,0.0
33.58,56.6,0.0,16.0,0.0,58.73,51.3,0.0,0.0,0.0,33.03,56.66,0.0,31.0,0.0,33.75,17.06,0.0,37.0,0.0,1.0
30.47,68.15,0.0,6.0,0.0,29.97,68.66,0.0,0.0,0.0,30.53,66.6,0.0,51.0,0.0,32.96,64.47,0.0,0.0,0.0,0.0
30.29,67.96,0.0,10.0,0.0,29.79,68.39,0.0,0.0,0.0,30.33,66.67,0.0,51.0,0.0,32.8,64.17,0.0,0.0,0.0,0.0
34.86,56.87,0.0,17.0,0.0,49.96,30.27,0.0,0.0,0.0,34.66,55.46,0.0,20.0,0.0,58.67,13.58,0.0,17.0,0.0,1.0
30.52,68.19,0.0,6.0,0.0,30.07,69.04,0.0,0.0,0.0,30.64,66.34,0.0,57.0,0.0,33.14,64.83,0.0,0.0,0.0,0.0
38.66,43.84,0.0,17.0,0.0,35.61,53.52,0.0,0.0,0.0,58.22,19.68,0.0,10.0,1817.0,34.22,100.0,0.0,22.0,0.0,1.0
30.35,67.87,0.0,9.0,0.0,29.88,68.46,0.0,0.0,0.0,30.39,66.56,0.0,54.0,0.0,32.87,64.26,0.0,0.0,0.0,0.0
30.31,67.95,0.0,9.0,0.0,29.84,68.4,0.0,0.0,0.0,30.34,66.64,0.0,52.0,0.0,32.82,64.19,0.0,0.0,0.0,0.0
30.42,67.75,0.0,9.0,0.0,29.95,68.52,0.0,0.0,0.0,30.4,66.57,0.0,38.0,0.0,32.9,64.29,0.0,0.0,0.0,0.0
30.45,68.27,0.0,9.0,0.0,30.04,68.97,0.0,0.0,0.0,30.61,66.42,0.0,55.0,0.0,33.05,64.76,0.0,0.0,0.0,0.0
30.46,68.28,0.0,5.0,0.0,30.04,68.97,0.0,0.0,0.0,30.61,66.41,0.0,56.0,0.0,33.05,64.78,0.0,0.0,0.0,0.0
30.49,68.38,0.0,7.0,0.0,30.04,69.2,0.0,0.0,0.0,30.64,66.52,0.0,57.0,0.0,33.11,64.92,0.0,0.0,0.0,0.0
34.22,56.63,0.0,16.0,0.0,33.49,59.62,0.0,0.0,0.0,34.5,53.55,0.0,1.0,2527.0,49.34,31.73,0.0,27.0,0.0,1.0
54.26,22.27,0.0,15.0,0.0,36.31,51.7,0.0,0.0,0.0,40.68,48.94,0.0,0.0,2785.0,34.22,100.0,0.0,27.0,0.0,1.0
30.28,67.98,0.0,10.0,0.0,29.79,68.37,0.0,0.0,0.0,30.32,66.69,0.0,50.0,0.0,32.78,64.14,0.0,0.0,0.0,0.0
30.46,68.27,0.0,9.0,0.0,30.06,68.88,0.0,0.0,0.0,30.6,66.43,0.0,53.0,0.0,33.15,64.68,0.0,0.0,0.0,0.0
30.31,67.96,0.0,8.0,0.0,29.84,68.4,0.0,0.0,0.0,30.35,66.64,0.0,57.0,0.0,32.81,64.19,0.0,0.0,0.0,0.0
40.12,50.96,0.0,0.0,0.0,39.59,46.56,0.0,0.0,0.0,49.46,32.69,0.0,15.0,3723.0,41.94,43.57,0.0,11.0,0.0,1.0
30.5,68.3,0.0,6.0,0.0,30.04,69.09,0.0,0.0,0.0,30.61,66.47,0.0,57.0,0.0,33.08,64.86,0.0,0.0,0.0,0.0
33.91,57.1,0.0,16.0,0.0,33.23,60.09,0.0,0.0,0.0,34.65,52.52,0.0,0.0,2815.0,40.64,45.06,0.0,77.0,0.0,1.0
47.43,38.26,0.0,0.0,3968.0,40.86,44.92,0.0,0.0,0.0,39.82,51.28,0.0,15.0,0.0,40.89,47.39,0.0,16.0,0.0,1.0
36.46,48.8,0.0,15.0,0.0,34.87,54.1,0.0,0.0,0.0,59.14,18.1,0.0,1.0,2107.0,34.22,100.0,0.0,26.0,0.0,1.0
30.8,68.28,0.0,6.0,0.0,30.68,69.61,0.0,0.0,0.0,31.21,65.63,0.0,59.0,0.0,33.24,65.03,0.0,0.0,0.0,0.0
56.78,23.27,0.0,16.0,0.0,36.09,51.55,0.0,0.0,0.0,33.44,61.4,0.0,0.0,1894.0,34.22,100.0,0.0,30.0,0.0,1.0
34.09,63.57,0.0,14.0,0.0,36.05,52.63,0.0,0.0,0.0,32.38,63.97,0.0,9.0,1317.0,34.22,100.0,0.0,34.0,0.0,1.0
30.47,68.15,0.0,5.0,0.0,29.97,68.67,0.0,0.0,0.0,30.53,66.6,0.0,56.0,0.0,32.96,64.46,0.0,0.0,0.0,0.0
29.0,71.64,0.0,0.0,0.0,29.33,68.47,0.0,0.0,0.0,29.96,68.04,0.0,57.0,0.0,32.44,63.79,0.0,0.0,0.0,0.0
39.94,52.5,0.0,0.0,0.0,36.93,64.36,0.0,0.0,3903.0,34.21,63.44,0.0,51.0,0.0,40.49,44.3,0.0,0.0,0.0,1.0
30.47,68.13,0.0,8.0,0.0,30.0,68.63,0.0,0.0,0.0,30.53,66.52,0.0,54.0,0.0,32.92,64.42,0.0,0.0,0.0,0.0
33.54,70.43,0.0,0.0,0.0,33.1,72.22,0.0,0.0,0.0,36.77,55.49,0.0,39.0,0.0,51.67,28.71,0.0,0.0,0.0,1.0
39.01,54.42,0.0,0.0,0.0,40.44,44.51,0.0,0.0,0.0,41.21,44.9,0.0,10.0,0.0,47.6,33.93,0.0,0.0,4028.0,1.0
30.26,68.05,0.0,9.0,0.0,29.82,68.34,0.0,0.0,0.0,30.3,66.75,0.0,54.0,0.0,32.84,64.08,0.0,0.0,0.0,0.0
33.71,69.9,0.0,0.0,0.0,33.22,72.4,0.0,0.0,0.0,36.11,57.45,0.0,55.0,0.0,51.89,28.83,0.0,0.0,334.0,1.0
47.73,28.72,0.0,16.0,0.0,35.87,52.14,0.0,0.0,0.0,48.63,33.72,0.0,3.0,1338.0,34.22,100.0,0.0,22.0,0.0,1.0
33.39,70.88,0.0,0.0,0.0,33.1,73.04,0.0,0.0,0.0,39.39,48.84,0.0,52.0,0.0,48.64,35.79,0.0,0.0,626.0,1.0
35.49,61.53,0.0,0.0,1644.0,44.29,39.24,0.0,0.0,4028.0,35.11,60.23,0.0,15.0,3907.0,37.38,51.9,0.0,39.0,0.0,1.0
54.3,26.43,0.0,16.0,0.0,35.99,51.35,0.0,0.0,0.0,33.41,61.42,0.0,1.0,2197.0,34.22,100.0,0.0,25.0,0.0,1.0
30.46,67.77,0.0,7.0,0.0,29.98,68.54,0.0,0.0,0.0,30.44,66.52,0.0,52.0,0.0,32.89,64.32,0.0,0.0,0.0,0.0
47.88,37.63,0.0,0.0,3375.0,40.66,45.39,0.0,0.0,0.0,39.95,50.94,0.0,13.0,0.0,40.99,46.96,0.0,11.0,0.0,1.0
30.47,67.82,0.0,6.0,0.0,29.97,68.57,0.0,0.0,0.0,30.47,66.48,0.0,56.0,0.0,32.88,64.35,0.0,0.0,0.0,0.0
39.85,51.68,0.0,0.0,0.0,39.61,46.51,0.0,0.0,0.0,49.34,32.21,0.0,14.0,0.0,42.21,42.92,0.0,0.0,3276.0,1.0
45.22,45.71,0.0,0.0,2957.0,42.69,41.45,0.0,0.0,0.0,39.24,52.19,0.0,12.0,0.0,40.57,48.0,0.0,7.0,0.0,1.0
39.54,52.58,0.0,0.0,0.0,39.8,46.01,0.0,0.0,0.0,45.77,36.45,0.0,13.0,0.0,44.21,39.8,0.0,0.0,4005.0,1.0
30.51,68.2,0.0,6.0,0.0,30.07,69.03,0.0,0.0,0.0,30.64,66.38,0.0,57.0,0.0,33.13,64.81,0.0,0.0,0.0,0.0
37.58,61.33,0.0,0.0,2953.0,52.56,26.03,0.0,0.0,437.0,37.37,57.71,0.0,11.0,0.0,40.22,48.98,0.0,0.0,0.0,1.0
40.08,58.09,0.0,0.0,0.0,33.47,71.4,0.0,0.0,0.0,34.94,60.89,0.0,50.0,0.0,45.91,34.43,0.0,0.0,0.0,1.0
30.5,68.14,0.0,7.0,0.0,29.99,68.72,0.0,0.0,0.0,30.53,66.63,0.0,55.0,0.0,32.95,64.52,0.0,0.0,0.0,0.0
30.49,68.25,0.0,0.0,0.0,30.0,68.78,0.0,0.0,0.0,30.52,66.67,0.0,54.0,0.0,33.01,64.64,0.0,0.0,0.0,0.0
30.46,68.23,0.0,7.0,0.0,30.06,68.83,0.0,0.0,0.0,30.51,66.64,0.0,55.0,0.0,33.14,64.66,0.0,0.0,0.0,0.0
32.52,73.26,0.0,0.0,0.0,32.7,73.36,0.0,0.0,0.0,53.22,30.31,0.0,43.0,0.0,33.7,68.27,0.0,0.0,0.0,1.0
30.48,68.25,0.0,5.0,0.0,30.03,68.81,0.0,0.0,0.0,30.52,66.63,0.0,53.0,0.0,33.04,64.64,0.0,0.0,0.0,0.0
30.49,68.32,0.0,7.0,0.0,30.03,69.17,0.0,0.0,0.0,30.64,66.45,0.0,55.0,0.0,33.09,64.89,0.0,0.0,0.0,0.0
34.58,56.94,0.0,18.0,0.0,33.63,59.44,0.0,0.0,0.0,34.38,55.45,0.0,17.0,0.0,75.76,9.63,0.0,20.0,100.0,1.0
38.98,54.45,0.0,0.0,0.0,40.54,44.22,0.0,0.0,0.0,40.97,45.86,0.0,12.0,0.0,47.89,32.92,0.0,0.0,1887.0,1.0
40.16,51.03,0.0,1.0,0.0,39.59,46.6,0.0,0.0,0.0,49.39,32.8,0.0,15.0,2735.0,41.94,43.47,0.0,11.0,0.0,1.0
39.37,53.0,0.0,0.0,0.0,39.94,45.44,0.0,0.0,0.0,44.2,38.48,0.0,12.0,0.0,45.22,38.01,0.0,0.0,4027.0,1.0
36.46,57.63,0.0,13.0,0.0,47.48,31.23,0.0,0.0,0.0,36.13,55.19,0.0,10.0,1796.0,34.22,100.0,0.0,95.0,0.0,1.0
36.34,57.81,0.0,11.0,0.0,47.52,31.12,0.0,0.0,0.0,36.09,55.28,0.0,16.0,1970.0,34.22,100.0,0.0,93.0,0.0,1.0
30.47,68.15,0.0,6.0,0.0,29.94,68.7,0.0,0.0,0.0,30.53,66.6,0.0,58.0,0.0,32.94,64.51,0.0,0.0,0.0,0.0
30.45,68.29,0.0,7.0,0.0,30.01,68.94,0.0,0.0,0.0,30.61,66.4,0.0,54.0,0.0,33.05,64.74,0.0,0.0,0.0,0.0
35.96,61.4,0.0,0.0,0.0,45.12,44.04,0.0,0.0,0.0,33.73,65.54,0.0,48.0,0.0,37.8,50.55,0.0,0.0,0.0,1.0
33.51,70.49,0.0,0.0,0.0,33.08,72.24,0.0,0.0,0.0,36.89,55.21,0.0,54.0,0.0,52.47,28.05,0.0,0.0,0.0,1.0
39.01,55.05,0.0,0.0,0.0,40.63,44.12,0.0,0.0,0.0,40.82,46.89,0.0,10.0,0.0,48.09,32.21,0.0,0.0,1871.0,1.0
30.46,68.27,0.0,6.0,0.0,30.05,68.99,0.0,0.0,0.0,30.62,66.38,0.0,57.0,0.0,33.07,64.79,0.0,0.0,0.0,0.0
32.2,70.02,0.0,0.0,0.0,32.43,70.76,0.0,0.0,0.0,31.89,70.66,0.0,48.0,0.0,34.48,60.67,0.0,0.0,0.0,0.0
33.54,70.44,0.0,0.0,0.0,33.1,72.22,0.0,0.0,0.0,36.8,55.41,0.0,38.0,0.0,51.86,28.55,0.0,0.0,0.0,1.0
35.44,67.87,0.0,0.0,0.0,33.39,71.62,0.0,0.0,0.0,35.3,59.89,0.0,51.0,0.0,49.29,30.23,0.0,0.0,0.0,1.0
37.82,60.9,0.0,0.0,0.0,50.59,28.13,0.0,0.0,3247.0,37.49,56.83,0.0,9.0,0.0,40.32,48.16,0.0,8.0,0.0,1.0
32.35,70.19,0.0,0.0,0.0,32.51,70.84,0.0,0.0,0.0,31.47,72.34,0.0,49.0,0.0,33.97,62.67,0.0,0.0,0.0,0.0
34.46,56.66,0.0,17.0,0.0,33.71,59.26,0.0,0.0,0.0,34.44,54.51,0.0,1.0,2451.0,56.2,21.47,0.0,39.0,0.0,1.0
48.53,35.65,0.0,4.0,0.0,35.57,52.62,0.0,0.0,0.0,33.0,62.08,0.0,0.0,974.0,34.22,100.0,0.0,33.0,0.0,1.0
34.23,56.65,0.0,17.0,0.0,33.51,59.64,0.0,0.0,0.0,34.49,53.65,0.0,0.0,2621.0,50.05,30.7,0.0,37.0,0.0,1.0
60.98,18.81,0.0,16.0,0.0,36.38,51.58,0.0,0.0,0.0,33.58,61.39,0.0,2.0,2155.0,34.22,100.0,0.0,23.0,0.0,1.0
43.59,43.18,0.0,0.0,0.0,40.19,45.11,0.0,0.0,0.0,42.59,45.43,0.0,12.0,0.0,41.6,44.53,0.0,11.0,0.0,1.0
30.25,68.05,0.0,10.0,0.0,29.78,68.36,0.0,0.0,0.0,30.29,66.75,0.0,54.0,0.0,32.77,64.12,0.0,0.0,0.0,0.0
37.81,60.98,0.0,0.0,0.0,50.71,27.89,0.0,0.0,4002.0,37.49,56.81,0.0,9.0,0.0,40.32,47.95,0.0,6.0,0.0,1.0
30.49,68.25,0.0,10.0,0.0,30.01,68.81,0.0,0.0,0.0,30.52,66.68,0.0,57.0,0.0,33.01,64.62,0.0,0.0,0.0,0.0
30.5,68.14,0.0,10.0,0.0,29.98,68.73,0.0,0.0,0.0,30.52,66.65,0.0,55.0,0.0,32.94,64.54,0.0,0.0,0.0,0.0
30.44,68.28,0.0,5.0,0.0,30.01,68.9,0.0,0.0,0.0,30.58,66.46,0.0,54.0,0.0,33.07,64.72,0.0,0.0,0.0,0.0
47.63,37.87,0.0,0.0,3870.0,40.73,45.45,0.0,0.0,0.0,39.89,51.49,0.0,14.0,0.0,40.94,47.38,0.0,16.0,0.0,1.0
30.5,68.38,0.0,6.0,0.0,30.04,69.2,0.0,0.0,0.0,30.64,66.53,0.0,54.0,0.0,33.11,64.91,0.0,0.0,0.0,0.0
35.4,61.83,0.0,7.0,0.0,39.19,49.0,0.0,0.0,393.0,34.28,62.56,0.0,16.0,3514.0,37.37,53.17,0.0,28.0,476.0,1.0
30.61,68.33,0.0,6.0,0.0,30.26,69.34,0.0,0.0,0.0,30.81,66.31,0.0,58.0,0.0,33.18,64.99,0.0,0.0,0.0,0.0
41.54,38.31,0.0,16.0,0.0,35.74,53.53,0.0,0.0,0.0,55.77,23.24,0.0,0.0,1711.0,34.22,100.0,0.0,30.0,0.0,1.0
40.55,50.75,0.0,13.0,0.0,35.38,52.63,0.0,0.0,0.0,32.81,62.18,0.0,15.0,894.0,34.22,100.0,0.0,27.0,0.0,1.0
31.38,62.15,0.0,13.0,0.0,40.82,60.83,0.0,219.0,0.0,29.65,67.62,0.0,48.0,0.0,31.77,15.93,0.0,12.0,0.0,1.0
34.84,56.91,0.0,18.0,0.0,49.33,31.08,0.0,0.0,0.0,34.64,55.59,0.0,23.0,0.0,59.24,13.55,0.0,22.0,0.0,1.0
43.27,39.83,0.0,15.0,0.0,35.48,53.25,0.0,0.0,0.0,33.23,62.29,0.0,4.0,2718.0,34.22,100.0,0.0,25.0,0.0,1.0
35.84,60.98,0.0,6.0,0.0,46.36,35.33,0.0,0.0,410.0,35.61,58.94,0.0,15.0,3224.0,37.41,51.69,0.0,40.0,0.0,1.0
41.65,47.71,0.0,1.0,0.0,39.79,46.61,0.0,0.0,0.0,46.05,39.22,0.0,15.0,4095.0,41.83,44.46,0.0,13.0,0.0,1.0
63.32,16.28,0.0,19.0,0.0,36.37,51.01,0.0,0.0,0.0,33.95,60.15,0.0,1.0,2406.0,34.22,100.0,0.0,23.0,0.0,1.0
30.48,68.33,0.0,14.0,0.0,30.01,69.14,0.0,0.0,0.0,30.63,66.45,0.0,55.0,0.0,33.08,64.89,0.0,0.0,0.0,0.0
35.3,61.81,0.0,6.0,0.0,38.94,49.31,0.0,0.0,15.0,34.21,62.34,0.0,16.0,3479.0,37.33,53.05,0.0,39.0,0.0,1.0
30.3,67.93,0.0,10.0,0.0,29.81,68.39,0.0,0.0,0.0,30.33,66.67,0.0,54.0,0.0,32.81,64.18,0.0,0.0,0.0,0.0
34.54,56.94,0.0,17.0,0.0,33.7,59.51,0.0,0.0,0.0,34.46,55.19,0.0,16.0,0.0,68.07,13.57,0.0,32.0,308.0,1.0
39.83,41.55,0.0,16.0,0.0,35.67,53.23,0.0,0.0,0.0,57.21,21.03,0.0,16.0,1644.0,34.22,100.0,0.0,25.0,0.0,1.0
38.97,58.89,0.0,0.0,0.0,47.32,32.51,0.0,0.0,0.0,38.23,56.03,0.0,14.0,0.0,40.46,48.29,0.0,10.0,0.0,1.0
30.77,68.17,0.0,6.0,0.0,30.54,69.53,0.0,0.0,0.0,31.16,65.61,0.0,58.0,0.0,33.25,65.04,0.0,0.0,0.0,0.0
30.51,68.13,0.0,6.0,0.0,29.99,68.76,0.0,0.0,0.0,30.53,66.62,0.0,54.0,0.0,32.98,64.56,0.0,0.0,0.0,0.0
30.46,68.22,0.0,9.0,0.0,30.07,68.85,0.0,0.0,0.0,30.54,66.52,0.0,55.0,0.0,33.16,64.66,0.0,0.0,0.0,0.0
30.44,68.26,0.0,7.0,0.0,30.01,68.89,0.0,0.0,0.0,30.57,66.47,0.0,52.0,0.0,33.08,64.71,0.0,0.0,0.0,0.0
36.41,58.55,0.0,6.0,0.0,49.43,28.79,0.0,35.0,417.0,36.14,55.62,0.0,16.0,3286.0,37.62,50.14,0.0,32.0,306.0,1.0
30.45,67.77,0.0,10.0,0.0,29.97,68.52,0.0,0.0,0.0,30.44,66.52,0.0,53.0,0.0,32.89,64.33,0.0,0.0,0.0,0.0
30.5,68.19,0.0,10.0,0.0,29.98,68.78,0.0,0.0,0.0,30.53,66.63,0.0,56.0,0.0,32.99,64.61,0.0,0.0,0.0,0.0
34.54,57.02,0.0,18.0,0.0,33.61,59.57,0.0,0.0,0.0,34.41,55.5,0.0,16.0,0.0,76.8,9.18,0.0,22.0,38.0,1.0
37.16,62.24,0.0,0.0,2817.0,56.6,22.16,0.0,0.0,1280.0,36.94,58.93,0.0,7.0,0.0,39.91,50.05,0.0,0.0,0.0,1.0
36.02,50.12,0.0,16.0,0.0,34.99,54.89,0.0,0.0,0.0,57.16,19.51,0.0,0.0,2662.0,34.22,100.0,0.0,17.0,0.0,1.0
46.86,39.66,0.0,0.0,3983.0,41.25,44.35,0.0,0.0,0.0,39.65,51.65,0.0,16.0,0.0,40.77,47.57,0.0,15.0,0.0,1.0
32.72,69.45,0.0,0.0,0.0,33.03,68.74,0.0,0.0,0.0,30.59,74.73,0.0,48.0,0.0,32.06,68.17,0.0,0.0,0.0,0.0
39.97,41.26,0.0,16.0,0.0,35.67,53.15,0.0,0.0,0.0,57.12,21.27,0.0,6.0,1489.0,34.22,100.0,0.0,22.0,0.0,1.0
33.69,69.97,0.0,0.0,0.0,33.2,72.18,0.0,0.0,0.0,36.22,57.18,0.0,43.0,0.0,51.61,29.55,0.0,0.0,751.0,1.0
36.04,50.01,0.0,14.0,0.0,35.01,54.81,0.0,0.0,0.0,58.1,18.96,0.0,0.0,2639.0,34.22,100.0,0.0,22.0,0.0,1.0
30.48,68.09,0.0,9.0,0.0,29.98,68.63,0.0,0.0,0.0,30.51,66.51,0.0,53.0,0.0,32.9,64.41,0.0,0.0,0.0,0.0
30.67,68.23,0.0,5.0,0.0,30.33,69.41,0.0,0.0,0.0,30.93,66.05,0.0,48.0,0.0,33.18,65.01,0.0,0.0,0.0,0.0
33.55,70.42,0.0,0.0,0.0,33.1,72.2,0.0,0.0,0.0,36.76,55.52,0.0,57.0,0.0,51.58,28.78,0.0,0.0,0.0,1.0
38.89,43.34,0.0,16.0,0.0,35.62,53.34,0.0,0.0,0.0,58.06,19.9,0.0,15.0,1769.0,34.22,100.0,0.0,18.0,0.0,1.0
30.44,68.26,0.0,7.0,0.0,30.01,68.88,0.0,0.0,0.0,30.57,66.48,0.0,58.0,0.0,33.08,64.71,0.0,0.0,0.0,0.0
39.02,54.43,0.0,0.0,0.0,40.43,44.61,0.0,0.0,0.0,41.26,44.67,0.0,11.0,0.0,47.54,33.84,0.0,0.0,2215.0,1.0
37.64,61.24,0.0,0.0,3365.0,52.01,26.71,0.0,0.0,3839.0,37.43,57.76,0.0,11.0,0.0,40.25,49.02,0.0,10.0,0.0,1.0
30.5,68.28,0.0,7.0,0.0,30.06,69.09,0.0,0.0,0.0,30.62,66.45,0.0,59.0,0.0,33.1,64.84,0.0,0.0,0.0,0.0
31.41,62.11,0.0,16.0,0.0,41.19,60.8,0.0,224.0,0.0,29.69,67.44,0.0,44.0,0.0,31.79,15.94,0.0,39.0,0.0,1.0
40.67,49.8,0.0,0.0,0.0,39.64,46.8,0.0,0.0,0.0,48.33,34.45,0.0,13.0,4095.0,41.86,44.18,0.0,11.0,0.0,1.0
30.61,68.32,0.0,5.0,0.0,30.26,69.35,0.0,0.0,0.0,30.81,66.31,0.0,54.0,0.0,33.18,64.99,0.0,0.0,0.0,0.0
30.45,68.27,0.0,8.0,0.0,30.05,68.87,0.0,0.0,0.0,30.59,66.44,0.0,55.0,0.0,33.14,64.69,0.0,0.0,0.0,0.0
39.53,52.56,0.0,0.0,0.0,39.8,46.03,0.0,0.0,0.0,45.73,36.5,0.0,14.0,0.0,44.24,39.79,0.0,0.0,4001.0,1.0
34.54,57.05,0.0,18.0,0.0,33.6,59.59,0.0,0.0,0.0,34.4,55.54,0.0,15.0,0.0,76.91,9.35,0.0,26.0,67.0,1.0
30.48,67.97,0.0,0.0,0.0,29.98,68.61,0.0,0.0,0.0,30.49,66.52,0.0,52.0,0.0,32.95,64.39,0.0,0.0,0.0,0.0
38.99,54.49,0.0,0.0,0.0,40.5,44.19,0.0,0.0,0.0,41.08,45.41,0.0,10.0,0.0,47.75,33.08,0.0,0.0,734.0,1.0
37.14,62.24,0.0,0.0,1551.0,56.77,21.82,0.0,0.0,0.0,36.92,58.97,0.0,7.0,0.0,39.9,50.1,0.0,3.0,0.0,1.0
30.5,68.24,0.0,7.0,0.0,30.07,69.05,0.0,0.0,0.0,30.64,66.4,0.0,57.0,0.0,33.16,64.83,0.0,0.0,0.0,0.0
34.21,57.6,0.0,19.0,0.0,33.34,60.56,0.0,0.0,0.0,34.7,52.35,0.0,14.0,1881.0,38.97,48.06,0.0,89.0,0.0,1.0
30.48,68.22,0.0,6.0,0.0,30.07,69.01,0.0,0.0,0.0,30.62,66.4,0.0,54.0,0.0,33.1,64.81,0.0,0.0,0.0,0.0
54.6,26.16,0.0,6.0,0.0,36.0,51.35,0.0,0.0,0.0,33.41,61.43,0.0,0.0,2280.0,34.22,100.0,0.0,28.0,0.0,1.0
37.74,46.12,0.0,16.0,0.0,35.45,53.88,0.0,0.0,0.0,58.69,19.26,0.0,5.0,1977.0,34.22,100.0,0.0,27.0,0.0,1.0
35.3,62.52,0.0,0.0,4041.0,36.9,56.23,0.0,0.0,4081.0,33.55,64.54,0.0,14.0,3941.0,37.27,54.02,0.0,22.0,4084.0,1.0
30.5,68.13,0.0,9.0,0.0,29.97,68.74,0.0,0.0,0.0,30.53,66.63,0.0,55.0,0.0,32.97,64.55,0.0,0.0,0.0,0.0
30.52,68.37,0.0,6.0,0.0,30.11,69.26,0.0,0.0,0.0,30.7,66.46,0.0,53.0,0.0,33.12,64.96,0.0,0.0,0.0,0.0
28.94,71.79,0.0,0.0,0.0,29.19,68.44,0.0,0.0,0.0,29.75,68.69,0.0,56.0,0.0,32.17,63.75,0.0,0.0,0.0,0.0
32.63,73.03,0.0,0.0,0.0,32.77,73.13,0.0,0.0,0.0,49.94,32.9,0.0,47.0,0.0,34.05,67.33,0.0,0.0,0.0,1.0
30.49,68.33,0.0,8.0,0.0,30.02,69.15,0.0,0.0,0.0,30.63,66.46,0.0,57.0,0.0,33.1,64.9,0.0,0.0,0.0,0.0
36.69,59.74,0.0,0.0,0.0,40.64,52.9,0.0,0.0,0.0,33.86,65.29,0.0,47.0,0.0,38.37,49.09,0.0,0.0,0.0,1.0
30.51,68.13,0.0,8.0,0.0,29.98,68.72,0.0,0.0,0.0,30.53,66.64,0.0,53.0,0.0,32.98,64.56,0.0,0.0,0.0,0.0
45.19,45.83,0.0,0.0,3988.0,42.72,41.33,0.0,0.0,0.0,39.23,52.27,0.0,11.0,0.0,40.57,47.99,0.0,9.0,0.0,1.0
28.98,71.7,0.0,0.0,0.0,29.28,68.48,0.0,0.0,0.0,29.88,68.27,0.0,58.0,0.0,32.36,63.78,0.0,0.0,0.0,0.0
28.92,71.81,0.0,0.0,0.0,29.14,68.44,0.0,0.0,0.0,29.66,68.93,0.0,55.0,0.0,32.05,63.73,0.0,0.0,0.0,0.0
39.37,52.99,0.0,0.0,0.0,39.93,45.43,0.0,0.0,0.0,44.23,38.38,0.0,11.0,0.0,45.2,37.99,0.0,0.0,3970.0,1.0
30.65,68.27,0.0,6.0,0.0,30.3,69.39,0.0,0.0,0.0,30.87,66.2,0.0,54.0,0.0,33.18,65.01,0.0,0.0,0.0,0.0
30.5,68.19,0.0,7.0,0.0,29.98,68.77,0.0,0.0,0.0,30.54,66.63,0.0,55.0,0.0,32.99,64.6,0.0,0.0,0.0,0.0
30.2,70.71,0.0,0.0,0.0,29.38,69.87,0.0,0.0,0.0,30.06,69.51,0.0,64.0,0.0,32.18,65.04,0.0,0.0,0.0,0.0
